gys_id,name,description,status,point_order,elevation,latitude,longitude,egsa87_x,egsa87_y,egsa87_z,prefecture,year_established,map_sheet_id,map_sheet_name_gr,map_sheet_name_en
024080,ΝΕΑ ΣΑΝΤΑ,ΒΑΘΡΟ,UNKNOWN,II,967,41.1845254821808,25.8265605544019,653042.43,4560563.95,964.8,,,24,ΑΙΣΥΜΗ,AISIMI
024081,ΣΚΑΛΩΜΑ,ΒΑΘΡΟ,UNKNOWN,IV,687,41.1926616964136,25.9110908405701,660112.4,4561619.56,684.91,,,24,ΑΙΣΥΜΗ,AISIMI
024082,ΡΑΧΗ ΜΟΝΑΣΤΗΡΙΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,694,41.192087445675,25.7689420696118,648192.73,4561303.6,692.28,,,24,ΑΙΣΥΜΗ,AISIMI
024083,ΚΑΒΑΛΑΡΗΣ,ΒΑΘΡΟ,UNKNOWN,IV,747,41.1965834406595,25.8602731596869,655841.37,4561962.56,745.44,,,24,ΑΙΣΥΜΗ,AISIMI
024084,ΣΠΑΘΙ,ΒΑΘΡΟ,UNKNOWN,IV,795,41.200118646252,25.8092580176218,651555.2,4562264.79,793.82,,,24,ΑΙΣΥΜΗ,AISIMI
024085,ΔΙΚΟΡΦΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,667,41.2050427343964,25.9166378259858,660547.29,4563004.37,664.71,,,24,ΑΙΣΥΜΗ,AISIMI
024086,ΛΥΚΟΤΟΠΙ,ΒΑΘΡΟ,DAMAGED,IV,679,41.2066629579758,25.9805222341552,665899.74,4563304.3,678.37,,,24,ΑΙΣΥΜΗ,AISIMI
024087,ΜΟΝΑΣ/ΡΙΟΥ ΛΟΦΟΣ,ΒΑΘΡΟ,UNKNOWN,III,832,41.2058240351978,25.787899439614,649751.2,4562861.17,830.33,,,24,ΑΙΣΥΜΗ,AISIMI
024088,ΔΡΕΠΑΝΗ,ΒΑΘΡΟ,UNKNOWN,III,831,41.2113417760073,25.8631108986077,656044.23,4563606.16,829.52,,,24,ΑΙΣΥΜΗ,AISIMI
024089,ΜΑΚΡΟΥΛΟ,ΒΑΘΡΟ,UNKNOWN,IV,650,41.2130896033724,25.8390506681785,654022.94,4563757.25,649.07,,,24,ΑΙΣΥΜΗ,AISIMI
024090,ΔΡΟΣΟΤΟΠΙ,ΒΑΘΡΟ,UNKNOWN,III,733,41.2149789687108,25.9401676916998,662495.59,4564151.28,732.37,,,24,ΑΙΣΥΜΗ,AISIMI
024091,ΑΜΜΟΥΔΑ,ΒΑΘΡΟ,UNKNOWN,III,605,41.2161565187176,25.9958171124511,667157.95,4564387.63,603.27,,,24,ΑΙΣΥΜΗ,AISIMI
024092,ΚΑΛΙΓΚΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,474,41.2240171175401,25.9737898956382,665291.51,4565218.17,472.82,,,24,ΑΙΣΥΜΗ,AISIMI
024093,ΚΕΡΑΣΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,560,41.2243993133895,25.895270449104,658708.84,4565114.11,558.37,,,24,ΑΙΣΥΜΗ,AISIMI
024094,ΤΣΟΥΚΑ,ΒΑΘΡΟ,UNKNOWN,IV,693,41.2262829494965,25.8170615119394,652148.83,4565183.24,691.92,,,24,ΑΙΣΥΜΗ,AISIMI
024095,ΠΕΤΟΥΜΕΝΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,567,41.2290134970527,25.9125126420789,660142.85,4565658.05,564.63,,,24,ΑΙΣΥΜΗ,AISIMI
024096,ΑΛΩΝΙ,ΒΑΘΡΟ,UNKNOWN,IV,527,41.2338597877851,25.9633931183316,664395.33,4566291.2,526.24,,,24,ΑΙΣΥΜΗ,AISIMI
024097,ΡΟΜΒΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,686,41.2330256215432,25.7603702012379,647381.84,4565834.03,684.83,,,24,ΑΙΣΥΜΗ,AISIMI
024098,ΜΕΛΙΣΣΩΝ,ΒΑΘΡΟ,UNKNOWN,IV,475,41.23594990911,25.9933120914956,666897.54,4566580.34,474.53,,,24,ΑΙΣΥΜΗ,AISIMI
024099,ΠΟΥΛΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,770,41.2366004437774,25.8392181611706,653981.75,4566367.78,767.73,,,24,ΑΙΣΥΜΗ,AISIMI
024101,ΜΑΥΡΟΚΟΡΥΦΗ,ΒΑΘΡΟ,UNKNOWN,IV,615,41.2461390974221,25.7940677346588,650175.99,4567347.67,613.35,,,24,ΑΙΣΥΜΗ,AISIMI
024102,ΚΑΛΟΝΥΧΤΙ,ΒΑΘΡΟ,UNKNOWN,IV,707,41.2475831831126,25.9221424021221,660904.38,4567737.53,705.07,,,24,ΑΙΣΥΜΗ,AISIMI
024103,ΣΟΥΒΛΕΡΗ,ΒΑΘΡΟ,UNKNOWN,IV,745,41.2483077309142,25.8881994850213,658058.46,4567755.6,743.43,,,24,ΑΙΣΥΜΗ,AISIMI
025001,ΜΠΟΥΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,163,37.95858480557,24.4821239829549,542203.77,4201041.61,161.21,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025002,ΡΑΧΗ ΜΠΟΥΓΙΑ,ΒΑΘΡΟ,UNKNOWN,III,387,37.9663758428645,24.499751524915,543747.68,4201914.22,386.13,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025003,ΠΑΞΙΜΑΔΑ, ,UNKNOWN,III,215,37.9727856787265,24.378177714196,533065.93,4202575.07,213.48,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025004,ΜΝΗΜΑ,ΒΑΘΡΟ,UNKNOWN,IV,51,37.9765918542489,24.400723830148,535044.35,4203005.65,50.49,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025005,ΣΤΑΥΡΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,283,37.9843964304482,24.3688141394802,532238.42,4203860.02,282.61,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025006,ΠΟΥΝΤΑ,ΒΑΘΡΟ,UNKNOWN,II,364,37.9982308648339,24.2556338691347,522295.09,4205361.66,362.14,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025007,ΛΙΒΑΔΑΚΙ,ΒΑΘΡΟ,UNKNOWN,III,294,37.9964907336433,24.3725605787188,532562.05,4205203.23,293.57,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025008,ΚΟΥΚΟΥΒΑΓΙΑ, ,UNKNOWN,III,620,37.9940797933585,24.4950949132804,543322.31,4204985.89,618.13,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
025009,ΝΗΣΟΣ ΑΓ.ΠΕΛΑΓΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,13,37.9971174055384,24.3990783474071,534890.07,4205282.4,11.56,,,25,ΑΚΡΑ ΠΑΞΙΜΑΔΙ,AKRA PAXIMADI
026001,ΕΞΩΚΚΛ. ΜΕΤΟΧΙΟΥ, ,UNKNOWN,IV,56,40.4986806628014,22.2949722915897,355369.65,4484218.31,55.36,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026002,ΥΨΩΜΑ ΣΟΥΜΗ,ΒΑΘΡΟ,UNKNOWN,IV,128,40.5047871777098,22.4807305652588,371122.75,4484608.47,126.06,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026003,ΔΡΕΝΑΡΙΑ,ΒΑΘΡΟ,UNKNOWN,III,231,40.5052668207497,22.4431497816534,367939.35,4484717.25,229.82,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026004,ΧΡΩΜΑΤΙΣΤΟ,ΒΑΘΡΟ,UNKNOWN,IV,40,40.508245496658,22.3880569393366,363277.21,4485131.76,38.5,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026005,ΓΕΡΑΚΙ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,43,40.5088217128054,22.3634976295155,361197.5,4485234.05,41.73,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026006,ΞΗΡΟΚΑΜΠΟΣ, ,UNKNOWN,IV,33,40.5099264135048,22.3082349425179,356517.5,4485445.04,31.52,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026007,ΥΔΑΤ. ΜΕΛΙΚΗΣ,ΒΑΘΡΟ,UNKNOWN,III,64,40.5120852091268,22.3981281476549,364138.28,4485542.45,63.07,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026008,ΓΚΕΚΑ, ,UNKNOWN,IV,32,40.5137786825146,22.3267269440997,358092.4,4485842.78,29.8,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026009,ΝΕΟΚΑΣΤΡΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,39,40.5146521873458,22.4134398313237,365440.68,4485803.95,37.87,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026010,ΓΚΕΚΑΣ,ΒΑΘΡΟ,UNKNOWN,IV,161,40.519869703124,22.455023834577,368973.87,4486320.58,160.19,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026011,ΜΕΛΙΣΣΩΜΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,29,40.5225439892572,22.3168562304814,357274.7,4486831.72,27.85,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026012,ΠΑΛΙΟΜΑΝΑ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,31,40.5239440715988,22.2990144781408,355766.29,4487016.15,29.81,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026013,ΜΕΣΗ, ,UNKNOWN,IV,38,40.5271561142436,22.2625594454508,352685.2,4487432.94,37.34,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026014,ΣΗΜΕΙΟΝ,ΒΑΘΡΟ,UNKNOWN,III,186,40.5275945192341,22.4907165495843,372012.23,4487125.72,185.29,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026015,ΚΑΣΤΑΝΗ ΡΑΧΗ,ΒΑΘΡΟ,UNKNOWN,IV,192,40.5280636943985,22.481718347762,371250.94,4487190.89,190.11,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026016,ΥΔΑΤ.Ν.ΠΡΟΔΡΟΜΟΥ,ΒΑΘΡΟ,UNKNOWN,III,55,40.536427151885,22.4338739280648,367214.82,4488190.19,53.41,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026017,ΥΔΑΤ. ΚΟΥΛΟΥΡΑΣ,ΒΑΘΡΟ,UNKNOWN,III,44,40.5397418137193,22.3104877834099,356771.81,4488751.15,42.73,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026018,ΠΕΤΡΟΤΟΥΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,22,40.5396917990462,22.377651836224,362459.83,4488638.72,21.07,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026019,ΚΑΤΩ ΣΦΗΝΙΤΣΑ,ΒΑΘΡΟ,UNKNOWN,IV,130,40.5440076566383,22.496150455019,372503.59,4488939.83,129.11,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026020,ΠΑΛΙΟΔΑΣΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,18,40.547281634597,22.3582849908716,360835.35,4489511.63,17.59,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026021,ΥΔΑΤ. ΔΙΑΒΑΤΟΥ,ΒΑΘΡΟ,UNKNOWN,III,44,40.5482376988775,22.2757756314223,353850.48,4489751.21,43.43,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026022,ΣΤΑΥΡΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,138,40.5468655102628,22.4681663903776,370139.31,4489297.89,136.75,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026023,ΠΟΛΥΒ.ΓΕΦ.ΚΟΥΛ.,ΒΑΘΡΟ,UNKNOWN,IV,28,40.5494227850803,22.329729937165,358421.8,4489794.76,26,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026024,ΠΑΛΑΙΟΣ ΠΡΟΔΡΟΜ.,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,26,40.5499499691128,22.3972717894976,364142.15,4489747.06,25.09,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026025,ΑΓ. ΤΡΙΑΣ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,25,40.5502719505677,22.4203851070704,366099.95,4489747.46,23.56,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026026,ΥΔΑΤ. ΡΑΨΟΜΑΝΙΚ.,ΒΑΘΡΟ,UNKNOWN,IV,37,40.5604573797983,22.3484364592568,360028.79,4490989.84,34.9,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026027,ΠΛΑΤΑΝΙΑ, ,UNKNOWN,IV,21,40.5646924702087,22.3709695502697,361945.22,4491424.45,20.08,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026028,ΠΟΛΥΒ.ΓΕΦ.ΑΛΙΑΚ.,ΒΑΘΡΟ,UNKNOWN,IV,32,40.5676405482315,22.2690858410482,353326.31,4491916.22,30.82,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026029,ΥΔΑΤ. ΞΕΧΑΣΜΕΝΗΣ,ΒΑΘΡΟ,UNKNOWN,III,38,40.5720508806968,22.3405768373406,359387.61,4492289.33,36.12,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026030,ΚΟΡΟΜΗΛΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,10,40.5704848286018,22.4860514195995,371698.87,4491893.64,9.37,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026031,ΥΔΑΤ. ΚΕΦΑΛΟΧΩΡ.,ΒΑΘΡΟ,UNKNOWN,IV,35,40.5721777195748,22.3674352073586,361661.41,4492260.92,34.21,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026032,ΠΑΛΙΟΒΑΤΟΣ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,23,40.5751618355418,22.2783411229313,354126.14,4492735.8,21.73,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026033,ΑΓ. ΓΕΩΡΓΙΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,12,40.5742396886503,22.4428345272075,368047.91,4492374.24,9.78,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026034,ΥΔΑΤ.ΑΦ.ΚΩΣΤΑΚΗ,ΒΑΘΡΟ,UNKNOWN,IV,22,40.5805763053001,22.322364068389,357863.94,4493264.94,19.83,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026035,ΠΑΝΑΓΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,13,40.5796385323037,22.4196796647941,366098.7,4493008.47,12.77,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026036,ΥΔΑΤ.Ν. ΝΙΚΟΜΗΔ.,ΒΑΘΡΟ,UNKNOWN,III,44,40.5846559426778,22.2513080161412,351858.83,4493834.83,41.6,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026037,ΥΔΑΤ. ΣΤΑΥΡΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,34,40.588195040277,22.3135404479819,357133.32,4494124.96,32.84,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026038,ΝΗΣΣΕΛΙΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,20,40.5883765194211,22.4723517261051,370573.64,4493899.79,18.31,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026039,ΥΔΑΤ. ΚΑΒΑΣΙΛΩΝ,ΒΑΘΡΟ,UNKNOWN,IV,33,40.5933362307389,22.3356972822213,359019.22,4494660,31.89,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026040,ΥΔΑΤ. ΕΠΙΣΚΟΠΗΣ,ΒΑΘΡΟ,UNKNOWN,III,33,40.5952313483179,22.3620759569276,361255.36,4494828.51,32.5,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026041,ΑΝΤΛ.ΤΟΕΒ ΠΡΑΣ.,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,20,40.5967738600397,22.4286938484967,366895.6,4494896.99,18.26,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026042,ΥΔΑΤ.ΠΑΛ.ΣΚΥΛΙΤ.,ΒΑΘΡΟ,UNKNOWN,III,33,40.6013705750445,22.3320950559877,358731.29,4495557.66,30.96,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026043,ΣΤΑΒΛΟΤΟΠΙΑ, ,UNKNOWN,IV,17,40.6062487249387,22.255855091843,352291.16,4496224.22,15.91,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026044,ΑΡΜΕΝΟΥ, ,UNKNOWN,IV,9,40.6108103378182,22.2725728162963,353715.53,4496702.71,6.74,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026045,ΣΚΥΛΙΤΣΙΩΤΙΚΑ, ,UNKNOWN,IV,16,40.6105945985733,22.3044511674719,356412,4496626.31,14.22,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026046,ΥΔΑΤ. ΒΡΥΣΑΚΙΟΥ,ΒΑΘΡΟ,UNKNOWN,III,32,40.6171151895471,22.4074181227058,365136.16,4497187.42,30.07,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026047,ΜΟΥΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,9,40.6182128489988,22.360469071517,361166.91,4497382.21,7.15,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026048,ΑΝΤΛ. ΚΑΒΑΣΙΛΩΝ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,11,40.6191793560944,22.3224579929936,357953.56,4497550.11,10.14,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026049,ΓΕΦ. ΑΓ. ΜΑΡΙΝΗΣ, ,UNKNOWN,IV,7,40.6219792215548,22.2675014435695,353310.9,4497951.01,5.96,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026050,ΥΔΑΤ.1 ΑΛΕΞΑΝΔΡ.,ΒΑΘΡΟ,UNKNOWN,IV,37,40.6234571787528,22.434726128153,367458.72,4497849.99,36.38,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026051,ΑΝΤΛ. ΚΑΜΠΟΧΩΡ.,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,11,40.6261119945215,22.3445931541644,359840.45,4498284.24,10.07,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026052,ΑΓ. ΓΕΩΡΓΙΟΣ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,12,40.6295252791774,22.4773819135998,371078.36,4498460.29,10.6,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026053,ΥΔΑΤ. 2 ΑΛΕΞΑΝ.,ΒΑΘΡΟ,UNKNOWN,III,35,40.6323129999747,22.4517504306606,368916,4498807.59,34.2,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026054,ΓΕΩΠΟΝΙΚΑ, ,UNKNOWN,IV,7,40.6352171622781,22.2987209074585,355980.07,4499369.03,4.96,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026055,ΥΔΑΤ. ΝΗΣΙΟΥ,ΒΑΘΡΟ,UNKNOWN,III,29,40.6348078225338,22.3906973152753,363757.64,4499177.21,28.82,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026056,ΑΛΜΥΡΕΣ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,11,40.6363284199258,22.3265952175536,358339.74,4499447.17,9.02,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026057,ΣΚΑΛΑ ΓΙΑΝΙΩΤΗ, ,UNKNOWN,IV,4,40.6433376002131,22.267558330814,353362.41,4500321.93,3.17,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026058,ΥΔΑΤ. ΚΟΥΡΑΜΙΔΗ,ΒΑΘΡΟ,UNKNOWN,III,15,40.6426216048744,22.344874470556,359898.73,4500116.53,13.3,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026059,ΒΑΛΤΟΣ ΒΕΡΟΙΑΣ, ,UNKNOWN,IV,6,40.6515068979622,22.3228288611679,358053.36,4501138.21,4.6,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026060,ΥΔΑΤ. ΣΧΟΙΝΑ,ΒΑΘΡΟ,UNKNOWN,III,30,40.6517840292355,22.434416132479,367488.47,4500995.01,27.77,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026061,ΒΑΛΤΟΣ, ,UNKNOWN,IV,5,40.6556233865362,22.2686457962887,353481.22,4501683.98,4.11,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026062,ΓΕΦΥΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,5,40.6549658830517,22.484856247369,371759.16,4501273.52,3.96,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026063,ΓΕΩΠΟΝΙΚΑ,ΒΑΘΡΟ,UNKNOWN,IV,3,40.6613277988902,22.3175278847633,357626.03,4502237,1.85,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026064,ΧΟΙΡΟΣΤΑΣΙΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,11,40.6654991294546,22.4640116754432,370017.31,4502473.39,10.15,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026065,ΚΤΗΜΑ ΠΑΠΑΣΤΕΡΓ.,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,11,40.6680591545539,22.3395617049885,359502.81,4502948.84,10.42,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026066,ΒΑΛΤΟΣ ΝΗΣΙΟΥ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,12,40.6749675526156,22.3917210252759,363925.76,4503633.77,10.67,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026067,ΠΛΑΚΑ ΠΕΝΤΑΛΟΦΟΥ, ,UNKNOWN,IV,9,40.6771751406915,22.3554159144371,360861.87,4503935.62,7.06,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026068,ΥΔΑΤ. ΑΚΡΟΛΙΜΝ.,ΒΑΘΡΟ,UNKNOWN,III,28,40.680298236583,22.2673404958169,353424.86,4504425.35,25.6,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026069,ΥΔΑΤ. ΑΡΧΑΓΓΕΛΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,27,40.6811596384911,22.251162499224,352059.51,4504548.06,25.89,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026070,ΤΣΙΜΕΝΤΕΝΙΑ ΓΕΦ.,ΒΑΘΡΟ,UNKNOWN,III,6,40.6817835610859,22.4273135440109,366947.54,4504335.98,4.42,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026071,ΚΤΗΜΑ ΓΙΑΛΛΑΡΗ, ,UNKNOWN,IV,6,40.6828105505964,22.4943582681723,372615.44,4504350.75,5.39,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026072,ΥΔΑΤ.ΚΡΥΑΣ ΒΡΥΣ., ,UNKNOWN,III,36,40.6888374741885,22.3018336647985,356358.3,4505316.4,35,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026073,ΚΤΗΜΑ ΛΑΤΖΑ, ,UNKNOWN,III,8,40.6975501959963,22.4630543148049,369998.61,4506032.8,7.06,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026074,ΚΑΝΑΒΟΥΡΙΑ, ,UNKNOWN,IV,8,40.7009804771041,22.385860350514,363483.47,4506530.57,6.52,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026075,ΥΔΑΤ. ΕΣΩΒΑΛΤΑΣ,ΒΑΘΡΟ,UNKNOWN,III,37,40.7068994702451,22.2628751329787,353105.87,4507385.86,36.22,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026076,ΒΡΑΣΤΗ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,12,40.7108534578216,22.3322795957523,358977.44,4507711.15,11.43,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026077,ΚΤΗΜΑ ΜΠΙΚΟΥ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,7,40.711569735024,22.4393826485867,368026.24,4507624.38,5.91,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026078,ΒΑΛΤΟΣ ΚΟΛΙΝΔΡΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,6,40.7116202054644,22.4900395512061,372305.44,4507555.18,4.96,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026079,ΥΔΑΤ ΑΓ. ΛΟΥΚΑ,ΒΑΘΡΟ,UNKNOWN,IV,30,40.720192476045,22.294899499161,355839.92,4508808.53,28.57,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026080,ΑΝΤΛΙΟΣΤ. ΜΗΔΕΝ,ΒΑΘΡΟ ΕΠΙ ΤΑΡΑΤΣΑΣ,UNKNOWN,IV,14,40.7246262887295,22.3982058512404,364574.37,4509136.43,13.24,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
026081,ΔΟΚΑΡΙ,ΒΑΘΡΟ,UNKNOWN,IV,7,40.7257863855682,22.3464418733959,360205,4509346.26,5.51,,,26,ΑΛΕΞΑΝΔΡΕΙΑ,ALEXANDRIA
